"validfrom (UTC)","validto (UTC)",point,type,granularity,timezone,activity,classification,"capacity (kW)","volume (kWh)",percentage,"emission (kg CO2)","emissionfactor (kg CO2/kWh)"
"2024-01-03 13:00:00","2024-01-03 14:00:00",Nederland,Solar,Hour,UTC,Providing,Current,2336528,2336528,0.11455212533474,0,0
"2024-01-03 14:00:00","2024-01-03 15:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1391415,1391415,0.068215101957321,0,0
"2024-01-03 15:00:00","2024-01-03 16:00:00",Nederland,Solar,Hour,UTC,Providing,Current,219221,219221,0.01074730232358,0,0
"2024-01-03 16:00:00","2024-01-03 17:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-03 17:00:00","2024-01-03 18:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-03 18:00:00","2024-01-03 19:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-03 19:00:00","2024-01-03 20:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-03 20:00:00","2024-01-03 21:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-03 21:00:00","2024-01-03 22:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-03 22:00:00","2024-01-03 23:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-03 23:00:00","2024-01-04 00:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-04 00:00:00","2024-01-04 01:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-04 01:00:00","2024-01-04 02:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-04 02:00:00","2024-01-04 03:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-04 03:00:00","2024-01-04 04:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-04 04:00:00","2024-01-04 05:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-04 05:00:00","2024-01-04 06:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-04 06:00:00","2024-01-04 07:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-04 07:00:00","2024-01-04 08:00:00",Nederland,Solar,Hour,UTC,Providing,Current,2126,2126,0.00010419549653307,0,0
"2024-01-04 08:00:00","2024-01-04 09:00:00",Nederland,Solar,Hour,UTC,Providing,Current,231461,231461,0.011343754827976,0,0
"2024-01-04 09:00:00","2024-01-04 10:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1125010,1125010,0.055135201662779,0,0
"2024-01-04 10:00:00","2024-01-04 11:00:00",Nederland,Solar,Hour,UTC,Providing,Current,2125611,2125611,0.10417132824659,0,0
"2024-01-04 11:00:00","2024-01-04 12:00:00",Nederland,Solar,Hour,UTC,Providing,Current,2571120,2571120,0.12600250542164,0,0
"2024-01-04 12:00:00","2024-01-04 13:00:00",Nederland,Solar,Hour,UTC,Providing,Current,2651791,2651791,0.12995399534702,0,0
"2024-01-04 13:00:00","2024-01-04 14:00:00",Nederland,Solar,Hour,UTC,Providing,Current,2259785,2259785,0.11074112355709,0,0
"2024-01-04 14:00:00","2024-01-04 15:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1614186,1614186,0.079102024435997,0,0
"2024-01-04 15:00:00","2024-01-04 16:00:00",Nederland,Solar,Hour,UTC,Providing,Current,427038,427038,0.020926361903548,0,0
"2024-01-04 16:00:00","2024-01-04 17:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-04 17:00:00","2024-01-04 18:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-04 18:00:00","2024-01-04 19:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-04 19:00:00","2024-01-04 20:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-04 20:00:00","2024-01-04 21:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-04 21:00:00","2024-01-04 22:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-04 22:00:00","2024-01-04 23:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-04 23:00:00","2024-01-05 00:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-05 00:00:00","2024-01-05 01:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-05 01:00:00","2024-01-05 02:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-05 02:00:00","2024-01-05 03:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-05 03:00:00","2024-01-05 04:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-05 04:00:00","2024-01-05 05:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-05 05:00:00","2024-01-05 06:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-05 06:00:00","2024-01-05 07:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-05 07:00:00","2024-01-05 08:00:00",Nederland,Solar,Hour,UTC,Providing,Current,3168,3168,0.00015519649605267,0,0
"2024-01-05 08:00:00","2024-01-05 09:00:00",Nederland,Solar,Hour,UTC,Providing,Current,168344,168344,0.0082468427717686,0,0
"2024-01-05 09:00:00","2024-01-05 10:00:00",Nederland,Solar,Hour,UTC,Providing,Current,672578,672578,0.032947774976492,0,0
"2024-01-05 10:00:00","2024-01-05 11:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1206365,1206365,0.059095524251461,0,0
"2024-01-05 11:00:00","2024-01-05 12:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1298667,1298667,0.063615925610065,0,0
"2024-01-05 12:00:00","2024-01-05 13:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1256620,1256620,0.061555098742247,0,0
"2024-01-05 13:00:00","2024-01-05 14:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1223772,1223772,0.059944976121187,0,0
"2024-01-05 14:00:00","2024-01-05 15:00:00",Nederland,Solar,Hour,UTC,Providing,Current,690348,690348,0.033815298229456,0,0
"2024-01-05 15:00:00","2024-01-05 16:00:00",Nederland,Solar,Hour,UTC,Providing,Current,137152,137152,0.0067179999314249,0,0
"2024-01-05 16:00:00","2024-01-05 17:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-05 17:00:00","2024-01-05 18:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-05 18:00:00","2024-01-05 19:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-05 19:00:00","2024-01-05 20:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-05 20:00:00","2024-01-05 21:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-05 21:00:00","2024-01-05 22:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-05 22:00:00","2024-01-05 23:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-05 23:00:00","2024-01-06 00:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-06 00:00:00","2024-01-06 01:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-06 01:00:00","2024-01-06 02:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-06 02:00:00","2024-01-06 03:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-06 03:00:00","2024-01-06 04:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-06 04:00:00","2024-01-06 05:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-06 05:00:00","2024-01-06 06:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-06 06:00:00","2024-01-06 07:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-06 07:00:00","2024-01-06 08:00:00",Nederland,Solar,Hour,UTC,Providing,Current,2483,2483,0.00012158625031589,0,0
"2024-01-06 08:00:00","2024-01-06 09:00:00",Nederland,Solar,Hour,UTC,Providing,Current,134215,134215,0.0065720626153052,0,0
"2024-01-06 09:00:00","2024-01-06 10:00:00",Nederland,Solar,Hour,UTC,Providing,Current,611082,611082,0.029922200366855,0,0
"2024-01-06 10:00:00","2024-01-06 11:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1221479,1221479,0.059809826314449,0,0
"2024-01-06 11:00:00","2024-01-06 12:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1318538,1318538,0.064561203122139,0,0
"2024-01-06 12:00:00","2024-01-06 13:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1197350,1197350,0.058626275509596,0,0
"2024-01-06 13:00:00","2024-01-06 14:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1080309,1080309,0.052894573658705,0,0
"2024-01-06 14:00:00","2024-01-06 15:00:00",Nederland,Solar,Hour,UTC,Providing,Current,785526,785526,0.038460575044155,0,0
"2024-01-06 15:00:00","2024-01-06 16:00:00",Nederland,Solar,Hour,UTC,Providing,Current,216817,216817,0.010615560226142,0,0
"2024-01-06 16:00:00","2024-01-06 17:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-06 17:00:00","2024-01-06 18:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-06 18:00:00","2024-01-06 19:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-06 19:00:00","2024-01-06 20:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-06 20:00:00","2024-01-06 21:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-06 21:00:00","2024-01-06 22:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-06 22:00:00","2024-01-06 23:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-06 23:00:00","2024-01-07 00:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-07 00:00:00","2024-01-07 01:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-07 01:00:00","2024-01-07 02:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-07 02:00:00","2024-01-07 03:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-07 03:00:00","2024-01-07 04:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-07 04:00:00","2024-01-07 05:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-07 05:00:00","2024-01-07 06:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-07 06:00:00","2024-01-07 07:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-07 07:00:00","2024-01-07 08:00:00",Nederland,Solar,Hour,UTC,Providing,Current,2305,2305,0.00011282075138297,0,0
"2024-01-07 08:00:00","2024-01-07 09:00:00",Nederland,Solar,Hour,UTC,Providing,Current,200035,200035,0.0097908051684499,0,0
"2024-01-07 09:00:00","2024-01-07 10:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1080889,1080889,0.052903648465872,0,0
"2024-01-07 10:00:00","2024-01-07 11:00:00",Nederland,Solar,Hour,UTC,Providing,Current,2611218,2611218,0.12780274450779,0,0
"2024-01-07 11:00:00","2024-01-07 12:00:00",Nederland,Solar,Hour,UTC,Providing,Current,4016731,4016731,0.19659049808979,0,0
"2024-01-07 12:00:00","2024-01-07 13:00:00",Nederland,Solar,Hour,UTC,Providing,Current,4455671,4455671,0.2180694937706,0,0
"2024-01-07 13:00:00","2024-01-07 14:00:00",Nederland,Solar,Hour,UTC,Providing,Current,4017223,4017223,0.19660724699497,0,0
"2024-01-07 14:00:00","2024-01-07 15:00:00",Nederland,Solar,Hour,UTC,Providing,Current,2667400,2667400,0.13054323196411,0,0
"2024-01-07 15:00:00","2024-01-07 16:00:00",Nederland,Solar,Hour,UTC,Providing,Current,579613,579613,0.02836599573493,0,0
"2024-01-07 16:00:00","2024-01-07 17:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-07 17:00:00","2024-01-07 18:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-07 18:00:00","2024-01-07 19:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-07 19:00:00","2024-01-07 20:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-07 20:00:00","2024-01-07 21:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-07 21:00:00","2024-01-07 22:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-07 22:00:00","2024-01-07 23:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-07 23:00:00","2024-01-08 00:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-08 00:00:00","2024-01-08 01:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-08 01:00:00","2024-01-08 02:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-08 02:00:00","2024-01-08 03:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-08 03:00:00","2024-01-08 04:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-08 04:00:00","2024-01-08 05:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-08 05:00:00","2024-01-08 06:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-08 06:00:00","2024-01-08 07:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-08 07:00:00","2024-01-08 08:00:00",Nederland,Solar,Hour,UTC,Providing,Current,2786,2786,0.00013630450121127,0,0
"2024-01-08 08:00:00","2024-01-08 09:00:00",Nederland,Solar,Hour,UTC,Providing,Current,210622,210622,0.010304475203156,0,0
"2024-01-08 09:00:00","2024-01-08 10:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1241013,1241013,0.060714475810528,0,0
"2024-01-08 10:00:00","2024-01-08 11:00:00",Nederland,Solar,Hour,UTC,Providing,Current,2595598,2595598,0.12698292732239,0,0
"2024-01-08 11:00:00","2024-01-08 12:00:00",Nederland,Solar,Hour,UTC,Providing,Current,3754261,3754261,0.18366424739361,0,0
"2024-01-08 12:00:00","2024-01-08 13:00:00",Nederland,Solar,Hour,UTC,Providing,Current,4861127,4861127,0.2378097474575,0,0
"2024-01-08 13:00:00","2024-01-08 14:00:00",Nederland,Solar,Hour,UTC,Providing,Current,5261185,5261185,0.25737625360489,0,0
"2024-01-08 14:00:00","2024-01-08 15:00:00",Nederland,Solar,Hour,UTC,Providing,Current,3126002,3126002,0.1529206931591,0,0
"2024-01-08 15:00:00","2024-01-08 16:00:00",Nederland,Solar,Hour,UTC,Providing,Current,443914,443914,0.021715514361858,0,0
"2024-01-08 16:00:00","2024-01-08 17:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-08 17:00:00","2024-01-08 18:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-08 18:00:00","2024-01-08 19:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-08 19:00:00","2024-01-08 20:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-08 20:00:00","2024-01-08 21:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-08 21:00:00","2024-01-08 22:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-08 22:00:00","2024-01-08 23:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-08 23:00:00","2024-01-09 00:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-09 00:00:00","2024-01-09 01:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-09 01:00:00","2024-01-09 02:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-09 02:00:00","2024-01-09 03:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-09 03:00:00","2024-01-09 04:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-09 04:00:00","2024-01-09 05:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-09 05:00:00","2024-01-09 06:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-09 06:00:00","2024-01-09 07:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-09 07:00:00","2024-01-09 08:00:00",Nederland,Solar,Hour,UTC,Providing,Current,4191,4191,0.00020495474745985,0,0
"2024-01-09 08:00:00","2024-01-09 09:00:00",Nederland,Solar,Hour,UTC,Providing,Current,773005,773005,0.03780210763216,0,0
"2024-01-09 09:00:00","2024-01-09 10:00:00",Nederland,Solar,Hour,UTC,Providing,Current,3675598,3675598,0.17974449694157,0,0
"2024-01-09 10:00:00","2024-01-09 11:00:00",Nederland,Solar,Hour,UTC,Providing,Current,6355477,6355477,0.31079050898552,0,0
"2024-01-09 11:00:00","2024-01-09 12:00:00",Nederland,Solar,Hour,UTC,Providing,Current,7852283,7852283,0.38397899270058,0,0
"2024-01-09 12:00:00","2024-01-09 13:00:00",Nederland,Solar,Hour,UTC,Providing,Current,7890382,7890382,0.38583526015282,0,0
"2024-01-09 13:00:00","2024-01-09 14:00:00",Nederland,Solar,Hour,UTC,Providing,Current,6386277,6386277,0.31227976083755,0,0
"2024-01-09 14:00:00","2024-01-09 15:00:00",Nederland,Solar,Hour,UTC,Providing,Current,3835361,3835361,0.18754024803638,0,0
"2024-01-09 15:00:00","2024-01-09 16:00:00",Nederland,Solar,Hour,UTC,Providing,Current,829655,829655,0.040567599236965,0,0
"2024-01-09 16:00:00","2024-01-09 17:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-09 17:00:00","2024-01-09 18:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-09 18:00:00","2024-01-09 19:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-09 19:00:00","2024-01-09 20:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2024-01-09 20:00:00","2024-01-09 21:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
