"validfrom (UTC)","validto (UTC)",point,type,granularity,timezone,activity,classification,"capacity (kW)","volume (kWh)",percentage,"emission (kg CO2)","emissionfactor (kg CO2/kWh)"
"2022-12-31 23:00:00","2023-01-01 00:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2023-01-01 00:00:00","2023-01-01 01:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2023-01-01 01:00:00","2023-01-01 02:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2023-01-01 02:00:00","2023-01-01 03:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2023-01-01 03:00:00","2023-01-01 04:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2023-01-01 04:00:00","2023-01-01 05:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2023-01-01 05:00:00","2023-01-01 06:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2023-01-01 06:00:00","2023-01-01 07:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2023-01-01 07:00:00","2023-01-01 08:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1848,1848,0.00011289049871266,0,0
"2023-01-01 08:00:00","2023-01-01 09:00:00",Nederland,Solar,Hour,UTC,Providing,Current,122738,122738,0.007497644983232,0,0
"2023-01-01 09:00:00","2023-01-01 10:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1044092,1044092,0.063778348267078,0,0
"2023-01-01 10:00:00","2023-01-01 11:00:00",Nederland,Solar,Hour,UTC,Providing,Current,2368252,2368252,0.14466075599194,0,0
"2023-01-01 11:00:00","2023-01-01 12:00:00",Nederland,Solar,Hour,UTC,Providing,Current,2887390,2887390,0.17636699974537,0,0
"2023-01-01 12:00:00","2023-01-01 13:00:00",Nederland,Solar,Hour,UTC,Providing,Current,2844086,2844086,0.17371700704098,0,0
"2023-01-01 13:00:00","2023-01-01 14:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1878697,1878697,0.11474787443876,0,0
"2023-01-01 14:00:00","2023-01-01 15:00:00",Nederland,Solar,Hour,UTC,Providing,Current,748872,748872,0.04573867470026,0,0
"2023-01-01 15:00:00","2023-01-01 16:00:00",Nederland,Solar,Hour,UTC,Providing,Current,123642,123642,0.0075514675118029,0,0
"2023-01-01 16:00:00","2023-01-01 17:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2023-01-01 17:00:00","2023-01-01 18:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2023-01-01 18:00:00","2023-01-01 19:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2023-01-01 19:00:00","2023-01-01 20:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2023-01-01 20:00:00","2023-01-01 21:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2023-01-01 21:00:00","2023-01-01 22:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2023-01-01 22:00:00","2023-01-01 23:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2023-01-01 23:00:00","2023-01-02 00:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2023-01-02 00:00:00","2023-01-02 01:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2023-01-02 01:00:00","2023-01-02 02:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2023-01-02 02:00:00","2023-01-02 03:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2023-01-02 03:00:00","2023-01-02 04:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2023-01-02 04:00:00","2023-01-02 05:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2023-01-02 05:00:00","2023-01-02 06:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2023-01-02 06:00:00","2023-01-02 07:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2023-01-02 07:00:00","2023-01-02 08:00:00",Nederland,Solar,Hour,UTC,Providing,Current,2791,2791,0.00017038224905264,0,0
"2023-01-02 08:00:00","2023-01-02 09:00:00",Nederland,Solar,Hour,UTC,Providing,Current,139824,139824,0.008535647764802,0,0
"2023-01-02 09:00:00","2023-01-02 10:00:00",Nederland,Solar,Hour,UTC,Providing,Current,691287,691287,0.042198974639177,0,0
"2023-01-02 10:00:00","2023-01-02 11:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1676238,1676238,0.10232175141573,0,0
"2023-01-02 11:00:00","2023-01-02 12:00:00",Nederland,Solar,Hour,UTC,Providing,Current,2329477,2329477,0.14219324290752,0,0
"2023-01-02 12:00:00","2023-01-02 13:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1894475,1894475,0.11563695222139,0,0
"2023-01-02 13:00:00","2023-01-02 14:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1123185,1123185,0.068556353449821,0,0
"2023-01-02 14:00:00","2023-01-02 15:00:00",Nederland,Solar,Hour,UTC,Providing,Current,771031,771031,0.04706047475338,0,0
"2023-01-02 15:00:00","2023-01-02 16:00:00",Nederland,Solar,Hour,UTC,Providing,Current,232011,232011,0.014160642400384,0,0
"2023-01-02 16:00:00","2023-01-02 17:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2023-01-02 17:00:00","2023-01-02 18:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2023-01-02 18:00:00","2023-01-02 19:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2023-01-02 19:00:00","2023-01-02 20:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2023-01-02 20:00:00","2023-01-02 21:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2023-01-02 21:00:00","2023-01-02 22:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2023-01-02 22:00:00","2023-01-02 23:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2023-01-02 23:00:00","2023-01-03 00:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2023-01-03 00:00:00","2023-01-03 01:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2023-01-03 01:00:00","2023-01-03 02:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2023-01-03 02:00:00","2023-01-03 03:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2023-01-03 03:00:00","2023-01-03 04:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2023-01-03 04:00:00","2023-01-03 05:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2023-01-03 05:00:00","2023-01-03 06:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2023-01-03 06:00:00","2023-01-03 07:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2023-01-03 07:00:00","2023-01-03 08:00:00",Nederland,Solar,Hour,UTC,Providing,Current,3411,3411,0.00020809174748138,0,0
"2023-01-03 08:00:00","2023-01-03 09:00:00",Nederland,Solar,Hour,UTC,Providing,Current,271849,271849,0.016584085300565,0,0
"2023-01-03 09:00:00","2023-01-03 10:00:00",Nederland,Solar,Hour,UTC,Providing,Current,982322,982322,0.059924848377705,0,0
"2023-01-03 10:00:00","2023-01-03 11:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1364982,1364982,0.083266071975231,0,0
"2023-01-03 11:00:00","2023-01-03 12:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1625212,1625212,0.099137872457504,0,0
"2023-01-03 12:00:00","2023-01-03 13:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1705304,1705304,0.10402075201273,0,0
"2023-01-03 13:00:00","2023-01-03 14:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1898387,1898387,0.11579524725676,0,0
"2023-01-03 14:00:00","2023-01-03 15:00:00",Nederland,Solar,Hour,UTC,Providing,Current,1207796,1207796,0.073669448494911,0,0
"2023-01-03 15:00:00","2023-01-03 16:00:00",Nederland,Solar,Hour,UTC,Providing,Current,229087,229087,0.013972819782794,0,0
"2023-01-03 16:00:00","2023-01-03 17:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2023-01-03 17:00:00","2023-01-03 18:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2023-01-03 18:00:00","2023-01-03 19:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2023-01-03 19:00:00","2023-01-03 20:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2023-01-03 20:00:00","2023-01-03 21:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2023-01-03 21:00:00","2023-01-03 22:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2023-01-03 22:00:00","2023-01-03 23:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2023-01-03 23:00:00","2023-01-04 00:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2023-01-04 00:00:00","2023-01-04 01:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2023-01-04 01:00:00","2023-01-04 02:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
"2023-01-04 02:00:00","2023-01-04 03:00:00",Nederland,Solar,Hour,UTC,Providing,Current,0,0,0,0,0
