"validfrom (UTC)","validto (UTC)",point,type,granularity,timezone,activity,classification,"capacity (kW)","volume (kWh)",percentage,"emission (kg CO2)","emissionfactor (kg CO2/kWh)"
"2021-01-03 14:00:00","2021-01-03 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1945390,1945390,0.54663723707199,0,0
"2021-01-03 15:00:00","2021-01-03 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2193311,2193311,0.61629050970078,0,0
"2021-01-03 16:00:00","2021-01-03 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2014570,2014570,0.56605702638626,0,0
"2021-01-03 17:00:00","2021-01-03 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2152478,2152478,0.6047967672348,0,0
"2021-01-03 18:00:00","2021-01-03 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2268936,2268936,0.63750773668289,0,0
"2021-01-03 19:00:00","2021-01-03 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2336128,2336128,0.6563755273819,0,0
"2021-01-03 20:00:00","2021-01-03 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2422972,2422972,0.68076425790787,0,0
"2021-01-03 21:00:00","2021-01-03 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2539716,2539716,0.71355301141739,0,0
"2021-01-03 22:00:00","2021-01-03 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2537719,2537719,0.71297997236252,0,0
"2021-01-03 23:00:00","2021-01-04 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2428016,2428016,0.68214672803879,0,0
"2021-01-04 00:00:00","2021-01-04 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2478336,2478336,0.69627201557159,0,0
"2021-01-04 01:00:00","2021-01-04 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2576092,2576092,0.72372376918793,0,0
"2021-01-04 02:00:00","2021-01-04 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2698347,2698347,0.75805723667145,0,0
"2021-01-04 03:00:00","2021-01-04 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2778015,2778015,0.78042525053024,0,0
"2021-01-04 04:00:00","2021-01-04 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2851163,2851163,0.80096101760864,0,0
"2021-01-04 05:00:00","2021-01-04 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2936453,2936453,0.82490700483322,0,0
"2021-01-04 06:00:00","2021-01-04 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3003291,3003291,0.84366875886917,0,0
"2021-01-04 07:00:00","2021-01-04 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3008786,3008786,0.84519827365875,0,0
"2021-01-04 08:00:00","2021-01-04 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3000967,3000967,0.84298747777939,0,0
"2021-01-04 09:00:00","2021-01-04 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3088951,3088951,0.8676877617836,0,0
"2021-01-04 10:00:00","2021-01-04 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3187565,3187565,0.89537352323532,0,0
"2021-01-04 11:00:00","2021-01-04 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3160348,3160348,0.88771325349808,0,0
"2021-01-04 12:00:00","2021-01-04 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3041154,3041154,0.85421824455261,0,0
"2021-01-04 13:00:00","2021-01-04 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3046453,3046453,0.85569202899933,0,0
"2021-01-04 14:00:00","2021-01-04 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3021683,3021683,0.84872049093246,0,0
"2021-01-04 15:00:00","2021-01-04 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2819907,2819907,0.79203277826309,0,0
"2021-01-04 16:00:00","2021-01-04 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2668791,2668791,0.74957573413849,0,0
"2021-01-04 17:00:00","2021-01-04 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2731375,2731375,0.76714050769806,0,0
"2021-01-04 18:00:00","2021-01-04 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2757596,2757596,0.77449202537537,0,0
"2021-01-04 19:00:00","2021-01-04 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2738785,2738785,0.76919573545456,0,0
"2021-01-04 20:00:00","2021-01-04 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2687225,2687225,0.75470197200775,0,0
"2021-01-04 21:00:00","2021-01-04 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2516363,2516363,0.70670348405838,0,0
"2021-01-04 22:00:00","2021-01-04 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2385492,2385492,0.66993802785873,0,0
"2021-01-04 23:00:00","2021-01-05 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2330737,2330737,0.65454947948456,0,0
"2021-01-05 00:00:00","2021-01-05 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2246128,2246128,0.6307777762413,0,0
"2021-01-05 01:00:00","2021-01-05 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2218921,2218921,0.623126745224,0,0
"2021-01-05 02:00:00","2021-01-05 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2055774,2055774,0.5773012638092,0,0
"2021-01-05 03:00:00","2021-01-05 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1964407,1964407,0.55163425207138,0,0
"2021-01-05 04:00:00","2021-01-05 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1999551,1999551,0.5614937543869,0,0
"2021-01-05 05:00:00","2021-01-05 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2041221,2041221,0.57318526506424,0,0
"2021-01-05 06:00:00","2021-01-05 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2036068,2036068,0.57172876596451,0,0
"2021-01-05 07:00:00","2021-01-05 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1901867,1901867,0.53403627872467,0,0
"2021-01-05 08:00:00","2021-01-05 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1725997,1725997,0.48464450240135,0,0
"2021-01-05 09:00:00","2021-01-05 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1619298,1619298,0.4546762406826,0,0
"2021-01-05 10:00:00","2021-01-05 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1690149,1690149,0.47456225752831,0,0
"2021-01-05 11:00:00","2021-01-05 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1945905,1945905,0.5463644862175,0,0
"2021-01-05 12:00:00","2021-01-05 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1971897,1971897,0.55365324020386,0,0
"2021-01-05 13:00:00","2021-01-05 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1961413,1961413,0.55070000886917,0,0
"2021-01-05 14:00:00","2021-01-05 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1890781,1890781,0.53085976839066,0,0
"2021-01-05 15:00:00","2021-01-05 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1822831,1822831,0.51177322864532,0,0
"2021-01-05 16:00:00","2021-01-05 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1722435,1722435,0.48357826471329,0,0
"2021-01-05 17:00:00","2021-01-05 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1721465,1721465,0.48329773545265,0,0
"2021-01-05 18:00:00","2021-01-05 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1691616,1691616,0.47490975260735,0,0
"2021-01-05 19:00:00","2021-01-05 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1714409,1714409,0.48130050301552,0,0
"2021-01-05 20:00:00","2021-01-05 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1521982,1521982,0.42727148532867,0,0
"2021-01-05 21:00:00","2021-01-05 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1489310,1489310,0.41809225082397,0,0
"2021-01-05 22:00:00","2021-01-05 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1425260,1425260,0.40010499954224,0,0
"2021-01-05 23:00:00","2021-01-06 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1346626,1346626,0.37802401185036,0,0
"2021-01-06 00:00:00","2021-01-06 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1234341,1234341,0.34649774432182,0,0
"2021-01-06 01:00:00","2021-01-06 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1107736,1107736,0.31095251441002,0,0
"2021-01-06 02:00:00","2021-01-06 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1116771,1116771,0.31348350644112,0,0
"2021-01-06 03:00:00","2021-01-06 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1061206,1061206,0.29788100719452,0,0
"2021-01-06 04:00:00","2021-01-06 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,871324,871324,0.24457700550556,0,0
"2021-01-06 05:00:00","2021-01-06 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,682449,682449,0.19155724346638,0,0
"2021-01-06 06:00:00","2021-01-06 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,504037,504037,0.14147624373436,0,0
"2021-01-06 07:00:00","2021-01-06 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,350501,350501,0.098379097878933,0,0
"2021-01-06 08:00:00","2021-01-06 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,314152,314152,0.088175103068352,0,0
"2021-01-06 09:00:00","2021-01-06 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,242580,242580,0.068085372447968,0,0
"2021-01-06 10:00:00","2021-01-06 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,201037,201037,0.056424450129271,0,0
"2021-01-06 11:00:00","2021-01-06 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,204085,204085,0.057278949767351,0,0
"2021-01-06 12:00:00","2021-01-06 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,195061,195061,0.054745323956013,0,0
"2021-01-06 13:00:00","2021-01-06 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,195074,195074,0.054748073220253,0,0
"2021-01-06 14:00:00","2021-01-06 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,163547,163547,0.045899126678705,0,0
"2021-01-06 15:00:00","2021-01-06 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,157594,157594,0.04422764852643,0,0
"2021-01-06 16:00:00","2021-01-06 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,89042,89042,0.02498864941299,0,0
"2021-01-06 17:00:00","2021-01-06 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,69181,69181,0.019414525479078,0,0
"2021-01-06 18:00:00","2021-01-06 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,52070,52070,0.014612349681556,0,0
"2021-01-06 19:00:00","2021-01-06 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,39779,39779,0.011162974871695,0,0
"2021-01-06 20:00:00","2021-01-06 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,35000,35000,0.0098216570913792,0,0
"2021-01-06 21:00:00","2021-01-06 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,47432,47432,0.013310125097632,0,0
"2021-01-06 22:00:00","2021-01-06 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,60399,60399,0.016948549076915,0,0
"2021-01-06 23:00:00","2021-01-07 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,48503,48503,0.013610200025141,0,0
"2021-01-07 00:00:00","2021-01-07 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,51293,51293,0.014392799697816,0,0
"2021-01-07 01:00:00","2021-01-07 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,82719,82719,0.023210575804114,0,0
"2021-01-07 02:00:00","2021-01-07 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,97747,97747,0.027426924556494,0,0
"2021-01-07 03:00:00","2021-01-07 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,100482,100482,0.028193850070238,0,0
"2021-01-07 04:00:00","2021-01-07 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,135776,135776,0.03809617459774,0,0
"2021-01-07 05:00:00","2021-01-07 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,192877,192877,0.054116748273373,0,0
"2021-01-07 06:00:00","2021-01-07 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,232957,232957,0.065361171960831,0,0
"2021-01-07 07:00:00","2021-01-07 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,305073,305073,0.085593402385712,0,0
"2021-01-07 08:00:00","2021-01-07 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,377742,377742,0.10598000138998,0,0
"2021-01-07 09:00:00","2021-01-07 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,441939,441939,0.12398924678564,0,0
"2021-01-07 10:00:00","2021-01-07 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,576132,576132,0.16163550317287,0,0
"2021-01-07 11:00:00","2021-01-07 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,597068,597068,0.16750624775887,0,0
"2021-01-07 12:00:00","2021-01-07 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,626433,626433,0.17574149370193,0,0
"2021-01-07 13:00:00","2021-01-07 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,751095,751095,0.21071100234985,0,0
"2021-01-07 14:00:00","2021-01-07 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,860081,860081,0.24128174781799,0,0
"2021-01-07 15:00:00","2021-01-07 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,826856,826856,0.23195700347424,0,0
"2021-01-07 16:00:00","2021-01-07 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,711648,711648,0.19963450729847,0,0
"2021-01-07 17:00:00","2021-01-07 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,574328,574328,0.16111025214195,0,0
"2021-01-07 18:00:00","2021-01-07 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,411721,411721,0.11549375206232,0,0
"2021-01-07 19:00:00","2021-01-07 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,383254,383254,0.10750649869442,0,0
"2021-01-07 20:00:00","2021-01-07 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,399778,399778,0.11213974654675,0,0
"2021-01-07 21:00:00","2021-01-07 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,365993,365993,0.10266127437353,0,0
"2021-01-07 22:00:00","2021-01-07 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,343037,343037,0.096220374107361,0,0
"2021-01-07 23:00:00","2021-01-08 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,332361,332361,0.093224227428436,0,0
"2021-01-08 00:00:00","2021-01-08 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,281727,281727,0.07902055233717,0,0
"2021-01-08 01:00:00","2021-01-08 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,245370,245370,0.068821750581264,0,0
"2021-01-08 02:00:00","2021-01-08 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,225425,225425,0.063226446509361,0,0
"2021-01-08 03:00:00","2021-01-08 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,170579,170579,0.047842651605606,0,0
"2021-01-08 04:00:00","2021-01-08 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,134206,134206,0.037640374153852,0,0
"2021-01-08 05:00:00","2021-01-08 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,120134,120134,0.033693101257086,0,0
"2021-01-08 06:00:00","2021-01-08 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,79968,79968,0.022427650168538,0,0
"2021-01-08 07:00:00","2021-01-08 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,42118,42118,0.011812147684395,0,0
"2021-01-08 08:00:00","2021-01-08 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,23467,23467,0.0065812775865197,0,0
"2021-01-08 09:00:00","2021-01-08 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,15267,15267,0.004281532485038,0,0
"2021-01-08 10:00:00","2021-01-08 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,15640,15640,0.0043860576115549,0,0
"2021-01-08 11:00:00","2021-01-08 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,15724,15724,0.0044095348566771,0,0
"2021-01-08 12:00:00","2021-01-08 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,34259,34259,0.0096072275191545,0,0
"2021-01-08 13:00:00","2021-01-08 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,62043,62043,0.017398374155164,0,0
"2021-01-08 14:00:00","2021-01-08 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,55916,55916,0.015679974108934,0,0
"2021-01-08 15:00:00","2021-01-08 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,20144,20144,0.0056486851535738,0,0
"2021-01-08 16:00:00","2021-01-08 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1776,1776,0.00049801252316684,0,0
"2021-01-08 17:00:00","2021-01-08 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,0,0,0,0,0
"2021-01-08 18:00:00","2021-01-08 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,8706,8706,0.0024411750491709,0,0
"2021-01-08 19:00:00","2021-01-08 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5917,5917,0.0016590924933553,0,0
"2021-01-08 20:00:00","2021-01-08 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,23177,23177,0.0064986301586032,0,0
"2021-01-08 21:00:00","2021-01-08 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,15807,15807,0.0044320672750473,0,0
"2021-01-08 22:00:00","2021-01-08 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,15920,15920,0.0044636824168265,0,0
"2021-01-08 23:00:00","2021-01-09 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5470,5470,0.0015336700016633,0,0
"2021-01-09 00:00:00","2021-01-09 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,13030,13030,0.0036532350350171,0,0
"2021-01-09 01:00:00","2021-01-09 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,29514,29514,0.0082747647538781,0,0
"2021-01-09 02:00:00","2021-01-09 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,35956,35956,0.010080699808896,0,0
"2021-01-09 03:00:00","2021-01-09 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,44883,44883,0.012583299539983,0,0
"2021-01-09 04:00:00","2021-01-09 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,61651,61651,0.017284050583839,0,0
"2021-01-09 05:00:00","2021-01-09 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,61319,61319,0.017190700396895,0,0
