"validfrom (UTC)","validto (UTC)",point,type,granularity,timezone,activity,classification,"capacity (kW)","volume (kWh)",percentage,"emission (kg CO2)","emissionfactor (kg CO2/kWh)"
"2023-12-31 23:00:00","2024-01-01 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5854186,5854186,0.94544124603271,0,0
"2024-01-01 00:00:00","2024-01-01 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5975233,5975233,0.96498376131058,0,0
"2024-01-01 01:00:00","2024-01-01 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5956427,5956427,0.96194022893906,0,0
"2024-01-01 02:00:00","2024-01-01 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,6036698,6036698,0.97489702701569,0,0
"2024-01-01 03:00:00","2024-01-01 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,6039253,6039253,0.97530347108841,0,0
"2024-01-01 04:00:00","2024-01-01 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5960615,5960615,0.96259725093842,0,0
"2024-01-01 05:00:00","2024-01-01 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5895060,5895060,0.95200449228287,0,0
"2024-01-01 06:00:00","2024-01-01 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5882914,5882914,0.95003700256348,0,0
"2024-01-01 07:00:00","2024-01-01 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5845803,5845803,0.94403749704361,0,0
"2024-01-01 08:00:00","2024-01-01 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5678097,5678097,0.91694873571396,0,0
"2024-01-01 09:00:00","2024-01-01 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5327214,5327214,0.86027950048447,0,0
"2024-01-01 10:00:00","2024-01-01 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5069808,5069808,0.81870597600937,0,0
"2024-01-01 11:00:00","2024-01-01 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5351728,5351728,0.86422652006149,0,0
"2024-01-01 12:00:00","2024-01-01 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5590896,5590896,0.90284252166748,0,0
"2024-01-01 13:00:00","2024-01-01 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5619022,5619022,0.90737849473953,0,0
"2024-01-01 14:00:00","2024-01-01 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5397327,5397327,0.87157273292542,0,0
"2024-01-01 15:00:00","2024-01-01 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4674710,4674710,0.75487822294235,0,0
"2024-01-01 16:00:00","2024-01-01 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3853706,3853706,0.62229698896408,0,0
"2024-01-01 17:00:00","2024-01-01 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3197437,3197437,0.51631927490234,0,0
"2024-01-01 18:00:00","2024-01-01 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2781163,2781163,0.44909673929214,0,0
"2024-01-01 19:00:00","2024-01-01 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2766928,2766928,0.44679498672485,0,0
"2024-01-01 20:00:00","2024-01-01 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2745784,2745784,0.44337776303291,0,0
"2024-01-01 21:00:00","2024-01-01 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2585811,2585811,0.41754350066185,0,0
"2024-01-01 22:00:00","2024-01-01 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2848158,2848158,0.4599027633667,0,0
"2024-01-01 23:00:00","2024-01-02 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3212671,3212671,0.51875823736191,0,0
"2024-01-02 00:00:00","2024-01-02 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3753669,3753669,0.60611099004745,0,0
"2024-01-02 01:00:00","2024-01-02 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4610631,4610631,0.74448102712631,0,0
"2024-01-02 02:00:00","2024-01-02 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4950874,4950874,0.79941475391388,0,0
"2024-01-02 03:00:00","2024-01-02 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5287423,5287423,0.8537517786026,0,0
"2024-01-02 04:00:00","2024-01-02 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5355913,5355913,0.86480498313904,0,0
"2024-01-02 05:00:00","2024-01-02 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5292594,5292594,0.85457527637482,0,0
"2024-01-02 06:00:00","2024-01-02 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4994679,4994679,0.80646651983261,0,0
"2024-01-02 07:00:00","2024-01-02 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4716178,4716178,0.76149374246597,0,0
"2024-01-02 08:00:00","2024-01-02 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4326284,4326284,0.69853502511978,0,0
"2024-01-02 09:00:00","2024-01-02 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3856030,3856030,0.62260222434998,0,0
"2024-01-02 10:00:00","2024-01-02 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3401353,3401353,0.54918551445007,0,0
"2024-01-02 11:00:00","2024-01-02 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3046881,3046881,0.49194875359535,0,0
"2024-01-02 12:00:00","2024-01-02 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2696652,2696652,0.43539801239967,0,0
"2024-01-02 13:00:00","2024-01-02 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2631747,2631747,0.42491576075554,0,0
"2024-01-02 14:00:00","2024-01-02 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2821440,2821440,0.45554023981094,0,0
"2024-01-02 15:00:00","2024-01-02 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3459529,3459529,0.55856025218964,0,0
"2024-01-02 16:00:00","2024-01-02 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4229860,4229860,0.6829297542572,0,0
"2024-01-02 17:00:00","2024-01-02 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5076005,5076005,0.81953823566437,0,0
"2024-01-02 18:00:00","2024-01-02 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4218155,4218155,0.68103122711182,0,0
"2024-01-02 19:00:00","2024-01-02 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3892368,3892368,0.62842798233032,0,0
"2024-01-02 20:00:00","2024-01-02 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4080165,4080165,0.65874350070953,0,0
"2024-01-02 21:00:00","2024-01-02 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4191644,4191644,0.67673748731613,0,0
"2024-01-02 22:00:00","2024-01-02 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4161288,4161288,0.6718322634697,0,0
"2024-01-02 23:00:00","2024-01-03 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4120206,4120206,0.66519498825073,0,0
"2024-01-03 00:00:00","2024-01-03 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3879844,3879844,0.626384973526,0,0
"2024-01-03 01:00:00","2024-01-03 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,4541109,4541109,0.73313874006271,0,0
"2024-01-03 02:00:00","2024-01-03 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5368017,5368017,0.86663347482681,0,0
"2024-01-03 03:00:00","2024-01-03 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5500655,5500655,0.88804072141647,0,0
"2024-01-03 04:00:00","2024-01-03 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5713814,5713814,0.92244774103165,0,0
"2024-01-03 05:00:00","2024-01-03 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,6159584,6159584,0.99440723657608,0,0
"2024-01-03 06:00:00","2024-01-03 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,6119503,6119503,0.98792976140976,0,0
"2024-01-03 07:00:00","2024-01-03 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5946134,5946134,0.95993500947952,0,0
"2024-01-03 08:00:00","2024-01-03 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5791461,5791461,0.93495827913284,0,0
"2024-01-03 09:00:00","2024-01-03 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5540471,5540471,0.89443349838257,0,0
"2024-01-03 10:00:00","2024-01-03 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5651707,5651707,0.91238474845886,0,0
"2024-01-03 11:00:00","2024-01-03 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5774892,5774892,0.93226498365402,0,0
"2024-01-03 12:00:00","2024-01-03 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5846637,5846637,0.94384074211121,0,0
"2024-01-03 13:00:00","2024-01-03 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5702164,5702164,0.92051202058792,0,0
"2024-01-03 14:00:00","2024-01-03 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,5084728,5084728,0.8208327293396,0,0
"2024-01-03 15:00:00","2024-01-03 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3909633,3909633,0.63113176822662,0,0
"2024-01-03 16:00:00","2024-01-03 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3073800,3073800,0.49619999527931,0,0
"2024-01-03 17:00:00","2024-01-03 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2035265,2035265,0.32854825258255,0,0
"2024-01-03 18:00:00","2024-01-03 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1716016,1716016,0.27701100707054,0,0
"2024-01-03 19:00:00","2024-01-03 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1826301,1826301,0.29481199383736,0,0
"2024-01-03 20:00:00","2024-01-03 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1907323,1907323,0.3078890144825,0,0
"2024-01-03 21:00:00","2024-01-03 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1978567,1978567,0.31938698887825,0,0
"2024-01-03 22:00:00","2024-01-03 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2372709,2372709,0.38300824165344,0,0
"2024-01-03 23:00:00","2024-01-04 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2858092,2858092,0.46135723590851,0,0
"2024-01-04 00:00:00","2024-01-04 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3276565,3276565,0.52890402078629,0,0
"2024-01-04 01:00:00","2024-01-04 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3213131,3213131,0.51866126060486,0,0
"2024-01-04 02:00:00","2024-01-04 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2915250,2915250,0.47057449817657,0,0
"2024-01-04 03:00:00","2024-01-04 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2602322,2602322,0.42005950212479,0,0
"2024-01-04 04:00:00","2024-01-04 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2009325,2009325,0.32433775067329,0,0
"2024-01-04 05:00:00","2024-01-04 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1606689,1606689,0.25934374332428,0,0
"2024-01-04 06:00:00","2024-01-04 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1288994,1288994,0.20806150138378,0,0
"2024-01-04 07:00:00","2024-01-04 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,903022,903022,0.14575900137424,0,0
"2024-01-04 08:00:00","2024-01-04 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,764917,764917,0.12346675246954,0,0
"2024-01-04 09:00:00","2024-01-04 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,698348,698348,0.11272100359201,0,0
"2024-01-04 10:00:00","2024-01-04 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,787930,787930,0.12717950344086,0,0
"2024-01-04 11:00:00","2024-01-04 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,824237,824237,0.13303899765015,0,0
"2024-01-04 12:00:00","2024-01-04 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,855615,855615,0.13810275495052,0,0
"2024-01-04 13:00:00","2024-01-04 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,868776,868776,0.14022600650787,0,0
"2024-01-04 14:00:00","2024-01-04 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,557486,557486,0.089981153607368,0,0
"2024-01-04 15:00:00","2024-01-04 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,488889,488889,0.078908771276474,0,0
"2024-01-04 16:00:00","2024-01-04 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,507719,507719,0.081947475671768,0,0
"2024-01-04 17:00:00","2024-01-04 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,611263,611263,0.098659247159958,0,0
"2024-01-04 18:00:00","2024-01-04 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,728283,728283,0.11754575371742,0,0
"2024-01-04 19:00:00","2024-01-04 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,885469,885469,0.14291499555111,0,0
"2024-01-04 20:00:00","2024-01-04 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1248203,1248203,0.20145900547504,0,0
"2024-01-04 21:00:00","2024-01-04 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1641175,1641175,0.26488223671913,0,0
"2024-01-04 22:00:00","2024-01-04 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2118183,2118183,0.34186801314354,0,0
"2024-01-04 23:00:00","2024-01-05 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2668793,2668793,0.43073201179504,0,0
"2024-01-05 00:00:00","2024-01-05 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3378076,3378076,0.54520350694656,0,0
"2024-01-05 01:00:00","2024-01-05 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3464408,3464408,0.55913352966309,0,0
"2024-01-05 02:00:00","2024-01-05 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3575412,3575412,0.57704472541809,0,0
"2024-01-05 03:00:00","2024-01-05 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3683188,3683188,0.59443527460098,0,0
"2024-01-05 04:00:00","2024-01-05 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3603092,3603092,0.5815042257309,0,0
"2024-01-05 05:00:00","2024-01-05 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3567409,3567409,0.5757417678833,0,0
"2024-01-05 06:00:00","2024-01-05 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3828480,3828480,0.61787176132202,0,0
"2024-01-05 07:00:00","2024-01-05 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3914682,3914682,0.6317794919014,0,0
"2024-01-05 08:00:00","2024-01-05 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3691806,3691806,0.59580624103546,0,0
"2024-01-05 09:00:00","2024-01-05 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3566952,3566952,0.57565277814865,0,0
"2024-01-05 10:00:00","2024-01-05 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,3129359,3129359,0.50502872467041,0,0
"2024-01-05 11:00:00","2024-01-05 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2936964,2936964,0.47397598624229,0,0
"2024-01-05 12:00:00","2024-01-05 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2660725,2660725,0.42939299345016,0,0
"2024-01-05 13:00:00","2024-01-05 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2159415,2159415,0.3484882414341,0,0
"2024-01-05 14:00:00","2024-01-05 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1807044,1807044,0.2916202545166,0,0
"2024-01-05 15:00:00","2024-01-05 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1360300,1360300,0.21952325105667,0,0
"2024-01-05 16:00:00","2024-01-05 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1143716,1143716,0.18456999957561,0,0
"2024-01-05 17:00:00","2024-01-05 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1158205,1158205,0.18690699338913,0,0
"2024-01-05 18:00:00","2024-01-05 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1288904,1288904,0.20799750089645,0,0
"2024-01-05 19:00:00","2024-01-05 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1628528,1628528,0.26280274987221,0,0
"2024-01-05 20:00:00","2024-01-05 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1828771,1828771,0.29511475563049,0,0
"2024-01-05 21:00:00","2024-01-05 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1823364,1823364,0.29424050450325,0,0
"2024-01-05 22:00:00","2024-01-05 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1600185,1600185,0.25822374224663,0,0
"2024-01-05 23:00:00","2024-01-06 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1678765,1678765,0.2709025144577,0,0
"2024-01-06 00:00:00","2024-01-06 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1948338,1948338,0.3144017457962,0,0
"2024-01-06 01:00:00","2024-01-06 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2082588,2082588,0.33606299757957,0,0
"2024-01-06 02:00:00","2024-01-06 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2143555,2143555,0.34589898586273,0,0
"2024-01-06 03:00:00","2024-01-06 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2212654,2212654,0.35704675316811,0,0
"2024-01-06 04:00:00","2024-01-06 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2256248,2256248,0.36407899856567,0,0
"2024-01-06 05:00:00","2024-01-06 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2177378,2177378,0.35135000944138,0,0
"2024-01-06 06:00:00","2024-01-06 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2054247,2054247,0.33147874474525,0,0
"2024-01-06 07:00:00","2024-01-06 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2115542,2115542,0.34136700630188,0,0
"2024-01-06 08:00:00","2024-01-06 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2098477,2098477,0.33861151337624,0,0
"2024-01-06 09:00:00","2024-01-06 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2019752,2019752,0.32590600848198,0,0
"2024-01-06 10:00:00","2024-01-06 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2191463,2191463,0.35361099243164,0,0
"2024-01-06 11:00:00","2024-01-06 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2363258,2363258,0.38132899999619,0,0
"2024-01-06 12:00:00","2024-01-06 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2424778,2424778,0.39125275611877,0,0
"2024-01-06 13:00:00","2024-01-06 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2429908,2429908,0.39207825064659,0,0
"2024-01-06 14:00:00","2024-01-06 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2443987,2443987,0.39434748888016,0,0
"2024-01-06 15:00:00","2024-01-06 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2336858,2336858,0.37705925107002,0,0
"2024-01-06 16:00:00","2024-01-06 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2102479,2102479,0.33923923969269,0,0
"2024-01-06 17:00:00","2024-01-06 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2020417,2020417,0.32599601149559,0,0
"2024-01-06 18:00:00","2024-01-06 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2138065,2138065,0.34497675299644,0,0
"2024-01-06 19:00:00","2024-01-06 20:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2162572,2162572,0.34892851114273,0,0
"2024-01-06 20:00:00","2024-01-06 21:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2420626,2420626,0.39056250452995,0,0
"2024-01-06 21:00:00","2024-01-06 22:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2656410,2656410,0.42860275506973,0,0
"2024-01-06 22:00:00","2024-01-06 23:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2801970,2801970,0.45208549499512,0,0
