"validfrom (UTC)","validto (UTC)",point,type,granularity,timezone,activity,classification,"capacity (kW)","volume (kWh)",percentage,"emission (kg CO2)","emissionfactor (kg CO2/kWh)"
"2021-01-01 21:00:00","2021-01-01 22:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,891121,891121,0.8911212682724,0,0
"2021-01-01 22:00:00","2021-01-01 23:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,852543,852543,0.85254299640656,0,0
"2021-01-01 23:00:00","2021-01-02 00:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,741820,741820,0.74181926250458,0,0
"2021-01-02 00:00:00","2021-01-02 01:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,616220,616220,0.61622047424316,0,0
"2021-01-02 01:00:00","2021-01-02 02:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,515599,515599,0.51559847593307,0,0
"2021-01-02 02:00:00","2021-01-02 03:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,502553,502553,0.5025532245636,0,0
"2021-01-02 03:00:00","2021-01-02 04:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,501121,501121,0.50112175941467,0,0
"2021-01-02 04:00:00","2021-01-02 05:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,512337,512337,0.51233726739883,0,0
"2021-01-02 05:00:00","2021-01-02 06:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,611288,611288,0.6112887263298,0,0
"2021-01-02 06:00:00","2021-01-02 07:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,786284,786284,0.78628349304199,0,0
"2021-01-02 07:00:00","2021-01-02 08:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,888258,888258,0.88825798034668,0,0
"2021-01-02 08:00:00","2021-01-02 09:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,927234,927234,0.92723399400711,0,0
"2021-01-02 09:00:00","2021-01-02 10:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,958018,958018,0.95801723003387,0,0
"2021-01-02 10:00:00","2021-01-02 11:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,982278,982278,0.98227751255035,0,0
"2021-01-02 11:00:00","2021-01-02 12:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,996118,996118,0.99611800909042,0,0
"2021-01-02 12:00:00","2021-01-02 13:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,1010755,1010755,1.010754942894,0,0
"2021-01-02 13:00:00","2021-01-02 14:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,1006698,1006698,1.0067000389099,0,0
"2021-01-02 14:00:00","2021-01-02 15:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,1011072,1011072,1.0110725164413,0,0
"2021-01-02 15:00:00","2021-01-02 16:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,1006856,1006856,1.0068550109863,0,0
"2021-01-02 16:00:00","2021-01-02 17:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,1006856,1006856,1.0068575143814,0,0
"2021-01-02 17:00:00","2021-01-02 18:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,1007573,1007573,1.0075725317001,0,0
"2021-01-02 18:00:00","2021-01-02 19:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,1005424,1005424,1.0054249763489,0,0
"2021-01-02 19:00:00","2021-01-02 20:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,1005028,1005028,1.0050282478333,0,0
"2021-01-02 20:00:00","2021-01-02 21:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,976869,976869,0.97686898708344,0,0
"2021-01-02 21:00:00","2021-01-02 22:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,923098,923098,0.92309772968292,0,0
"2021-01-02 22:00:00","2021-01-02 23:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,903371,903371,0.90337127447128,0,0
"2021-01-02 23:00:00","2021-01-03 00:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,821203,821203,0.82120299339294,0,0
"2021-01-03 00:00:00","2021-01-03 01:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,759477,759477,0.75947773456573,0,0
"2021-01-03 01:00:00","2021-01-03 02:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,691945,691945,0.6919452548027,0,0
"2021-01-03 02:00:00","2021-01-03 03:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,725990,725990,0.72598975896835,0,0
"2021-01-03 03:00:00","2021-01-03 04:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,732592,732592,0.73259198665619,0,0
"2021-01-03 04:00:00","2021-01-03 05:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,728695,728695,0.72869449853897,0,0
"2021-01-03 05:00:00","2021-01-03 06:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,718116,718116,0.71811473369598,0,0
"2021-01-03 06:00:00","2021-01-03 07:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,776819,776819,0.77681773900986,0,0
"2021-01-03 07:00:00","2021-01-03 08:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,896610,896610,0.89661002159119,0,0
"2021-01-03 08:00:00","2021-01-03 09:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,963029,963029,0.96302849054337,0,0
"2021-01-03 09:00:00","2021-01-03 10:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,1003278,1003278,1.0032764673233,0,0
"2021-01-03 10:00:00","2021-01-03 11:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,1006459,1006459,1.0064574480057,0,0
"2021-01-03 11:00:00","2021-01-03 12:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,1005981,1005981,1.0059820413589,0,0
"2021-01-03 12:00:00","2021-01-03 13:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,1006140,1006140,1.0061399936676,0,0
"2021-01-03 13:00:00","2021-01-03 14:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,1005346,1005346,1.0053449869156,0,0
"2021-01-03 14:00:00","2021-01-03 15:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,955551,955551,0.95555150508881,0,0
"2021-01-03 15:00:00","2021-01-03 16:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,930654,930654,0.93065452575684,0,0
"2021-01-03 16:00:00","2021-01-03 17:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,984664,984664,0.98466426134109,0,0
"2021-01-03 17:00:00","2021-01-03 18:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,972731,972731,0.97273272275925,0,0
"2021-01-03 18:00:00","2021-01-03 19:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,828521,828521,0.82852101325989,0,0
"2021-01-03 19:00:00","2021-01-03 20:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,714298,714298,0.71429723501205,0,0
"2021-01-03 20:00:00","2021-01-03 21:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,573109,573109,0.57310825586319,0,0
"2021-01-03 21:00:00","2021-01-03 22:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,570165,570165,0.57016497850418,0,0
"2021-01-03 22:00:00","2021-01-03 23:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,522916,522916,0.52291649580002,0,0
"2021-01-03 23:00:00","2021-01-04 00:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,476145,476145,0.47614499926567,0,0
"2021-01-04 00:00:00","2021-01-04 01:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,458725,458725,0.45872524380684,0,0
"2021-01-04 01:00:00","2021-01-04 02:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,455066,455066,0.45506626367569,0,0
"2021-01-04 02:00:00","2021-01-04 03:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,456657,456657,0.45665675401688,0,0
"2021-01-04 03:00:00","2021-01-04 04:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,454430,454430,0.45443001389503,0,0
"2021-01-04 04:00:00","2021-01-04 05:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,452918,452918,0.45291849970818,0,0
"2021-01-04 05:00:00","2021-01-04 06:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,552904,552904,0.55290424823761,0,0
"2021-01-04 06:00:00","2021-01-04 07:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,723285,723285,0.72328549623489,0,0
"2021-01-04 07:00:00","2021-01-04 08:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,886826,886826,0.88682597875595,0,0
"2021-01-04 08:00:00","2021-01-04 09:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,939564,939564,0.93956297636032,0,0
"2021-01-04 09:00:00","2021-01-04 10:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,922064,922064,0.92206352949142,0,0
"2021-01-04 10:00:00","2021-01-04 11:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,939802,939802,0.93980175256729,0,0
"2021-01-04 11:00:00","2021-01-04 12:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,935506,935506,0.93550622463226,0,0
"2021-01-04 12:00:00","2021-01-04 13:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,941791,941791,0.94179052114487,0,0
"2021-01-04 13:00:00","2021-01-04 14:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,940359,940359,0.94035851955414,0,0
"2021-01-04 14:00:00","2021-01-04 15:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,939563,939563,0.93956297636032,0,0
"2021-01-04 15:00:00","2021-01-04 16:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,933915,933915,0.93391573429108,0,0
"2021-01-04 16:00:00","2021-01-04 17:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,937018,937018,0.93701773881912,0,0
"2021-01-04 17:00:00","2021-01-04 18:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,916416,916416,0.91641598939896,0,0
"2021-01-04 18:00:00","2021-01-04 19:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,803306,803306,0.80330574512482,0,0
"2021-01-04 19:00:00","2021-01-04 20:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,716843,716843,0.71684247255325,0,0
"2021-01-04 20:00:00","2021-01-04 21:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,609300,609300,0.60930049419403,0,0
"2021-01-04 21:00:00","2021-01-04 22:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,518382,518382,0.51838272809982,0,0
"2021-01-04 22:00:00","2021-01-04 23:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,501917,501917,0.50191724300385,0,0
"2021-01-04 23:00:00","2021-01-05 00:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,514087,514087,0.51408725976944,0,0
"2021-01-05 00:00:00","2021-01-05 01:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,558472,558472,0.55847227573395,0,0
"2021-01-05 01:00:00","2021-01-05 02:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,568496,568496,0.56849426031113,0,0
"2021-01-05 02:00:00","2021-01-05 03:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,585198,585198,0.58519876003265,0,0
"2021-01-05 03:00:00","2021-01-05 04:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,601028,601028,0.60102772712708,0,0
"2021-01-05 04:00:00","2021-01-05 05:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,678980,678980,0.67897975444794,0,0
"2021-01-05 05:00:00","2021-01-05 06:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,745319,745319,0.74531900882721,0,0
"2021-01-05 06:00:00","2021-01-05 07:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,857475,857475,0.85747474431992,0,0
"2021-01-05 07:00:00","2021-01-05 08:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,933756,933756,0.93375647068024,0,0
"2021-01-05 08:00:00","2021-01-05 09:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,953562,953562,0.95356273651123,0,0
"2021-01-05 09:00:00","2021-01-05 10:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,956187,956187,0.95618748664856,0,0
"2021-01-05 10:00:00","2021-01-05 11:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,956506,956506,0.95650547742844,0,0
"2021-01-05 11:00:00","2021-01-05 12:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,958494,958494,0.95849448442459,0,0
"2021-01-05 12:00:00","2021-01-05 13:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,959290,959290,0.95929026603699,0,0
"2021-01-05 13:00:00","2021-01-05 14:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,958734,958734,0.95873326063156,0,0
"2021-01-05 14:00:00","2021-01-05 15:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,958653,958653,0.95865350961685,0,0
"2021-01-05 15:00:00","2021-01-05 16:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,958255,958255,0.95825576782227,0,0
"2021-01-05 16:00:00","2021-01-05 17:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,954914,954914,0.95491498708725,0,0
"2021-01-05 17:00:00","2021-01-05 18:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,868850,868850,0.86884927749634,0,0
"2021-01-05 18:00:00","2021-01-05 19:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,842440,842440,0.84244126081467,0,0
"2021-01-05 19:00:00","2021-01-05 20:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,842202,842202,0.84220224618912,0,0
"2021-01-05 20:00:00","2021-01-05 21:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,878315,878315,0.87831473350525,0,0
"2021-01-05 21:00:00","2021-01-05 22:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,813568,813568,0.81356698274612,0,0
"2021-01-05 22:00:00","2021-01-05 23:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,666015,666015,0.66601449251175,0,0
"2021-01-05 23:00:00","2021-01-06 00:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,640163,640163,0.64016300439835,0,0
"2021-01-06 00:00:00","2021-01-06 01:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,611049,611049,0.61105024814606,0,0
"2021-01-06 01:00:00","2021-01-06 02:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,680570,680570,0.68057072162628,0,0
"2021-01-06 02:00:00","2021-01-06 03:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,680729,680729,0.68072998523712,0,0
"2021-01-06 03:00:00","2021-01-06 04:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,742057,742057,0.74205774068832,0,0
"2021-01-06 04:00:00","2021-01-06 05:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,717956,717956,0.71795624494553,0,0
"2021-01-06 05:00:00","2021-01-06 06:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,710638,710638,0.71063822507858,0,0
"2021-01-06 06:00:00","2021-01-06 07:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,749535,749535,0.7495344877243,0,0
"2021-01-06 07:00:00","2021-01-06 08:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,848406,848406,0.84840697050095,0,0
"2021-01-06 08:00:00","2021-01-06 09:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,823590,823590,0.82358926534653,0,0
"2021-01-06 09:00:00","2021-01-06 10:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,872508,872508,0.87250822782516,0,0
"2021-01-06 10:00:00","2021-01-06 11:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,890007,890007,0.89000797271729,0,0
"2021-01-06 11:00:00","2021-01-06 12:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,897564,897564,0.8975642323494,0,0
"2021-01-06 12:00:00","2021-01-06 13:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,893507,893507,0.89350724220276,0,0
"2021-01-06 13:00:00","2021-01-06 14:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,888098,888098,0.88809901475906,0,0
"2021-01-06 14:00:00","2021-01-06 15:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,907906,907906,0.90790498256683,0,0
"2021-01-06 15:00:00","2021-01-06 16:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,925881,925881,0.92588174343109,0,0
"2021-01-06 16:00:00","2021-01-06 17:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,946642,946642,0.94664251804352,0,0
"2021-01-06 17:00:00","2021-01-06 18:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,943462,943462,0.94346100091934,0,0
"2021-01-06 18:00:00","2021-01-06 19:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,920394,920394,0.92039322853088,0,0
"2021-01-06 19:00:00","2021-01-06 20:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,842282,842282,0.84228199720383,0,0
"2021-01-06 20:00:00","2021-01-06 21:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,771409,771409,0.77140927314758,0,0
"2021-01-06 21:00:00","2021-01-06 22:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,620595,620595,0.62059527635574,0,0
"2021-01-06 22:00:00","2021-01-06 23:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,589017,589017,0.58901673555374,0,0
"2021-01-06 23:00:00","2021-01-07 00:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,791454,791454,0.79145401716232,0,0
"2021-01-07 00:00:00","2021-01-07 01:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,844270,844270,0.84427052736282,0,0
"2021-01-07 01:00:00","2021-01-07 02:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,849202,849202,0.84920227527618,0,0
"2021-01-07 02:00:00","2021-01-07 03:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,877360,877360,0.87736052274704,0,0
"2021-01-07 03:00:00","2021-01-07 04:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,887382,887382,0.88738298416138,0,0
"2021-01-07 04:00:00","2021-01-07 05:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,913713,913713,0.9137117266655,0,0
"2021-01-07 05:00:00","2021-01-07 06:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,907985,907985,0.90798449516296,0,0
"2021-01-07 06:00:00","2021-01-07 07:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,915142,915142,0.91514348983765,0,0
"2021-01-07 07:00:00","2021-01-07 08:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,920632,920632,0.92063176631927,0,0
"2021-01-07 08:00:00","2021-01-07 09:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,938290,938290,0.93829047679901,0,0
"2021-01-07 09:00:00","2021-01-07 10:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,939802,939802,0.93980175256729,0,0
"2021-01-07 10:00:00","2021-01-07 11:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,898518,898518,0.89851897954941,0,0
"2021-01-07 11:00:00","2021-01-07 12:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,934711,934711,0.93471097946167,0,0
"2021-01-07 12:00:00","2021-01-07 13:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,921904,921904,0.92190450429916,0,0
"2021-01-07 13:00:00","2021-01-07 14:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,933438,933438,0.93343847990036,0,0
"2021-01-07 14:00:00","2021-01-07 15:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,938212,938212,0.93821102380753,0,0
"2021-01-07 15:00:00","2021-01-07 16:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,944416,944416,0.9444152712822,0,0
"2021-01-07 16:00:00","2021-01-07 17:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,942426,942426,0.9424267411232,0,0
"2021-01-07 17:00:00","2021-01-07 18:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,931450,931450,0.93145000934601,0,0
"2021-01-07 18:00:00","2021-01-07 19:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,902496,902496,0.90249627828598,0,0
"2021-01-07 19:00:00","2021-01-07 20:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,914189,914189,0.91418898105621,0,0
"2021-01-07 20:00:00","2021-01-07 21:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,905360,905360,0.90535950660706,0,0
"2021-01-07 21:00:00","2021-01-07 22:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,922622,922622,0.92262047529221,0,0
"2021-01-07 22:00:00","2021-01-07 23:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,880303,880303,0.88030326366425,0,0
"2021-01-07 23:00:00","2021-01-08 00:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,930893,930893,0.93089300394058,0,0
"2021-01-08 00:00:00","2021-01-08 01:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,869088,869088,0.86908799409866,0,0
"2021-01-08 01:00:00","2021-01-08 02:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,834328,834328,0.83432775735855,0,0
"2021-01-08 02:00:00","2021-01-08 03:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,876724,876724,0.87672424316406,0,0
"2021-01-08 03:00:00","2021-01-08 04:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,928666,928666,0.92866575717926,0,0
"2021-01-08 04:00:00","2021-01-08 05:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,946642,946642,0.94664251804352,0,0
"2021-01-08 05:00:00","2021-01-08 06:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,953086,953086,0.95308548212051,0,0
"2021-01-08 06:00:00","2021-01-08 07:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,959846,959846,0.95984673500061,0,0
"2021-01-08 07:00:00","2021-01-08 08:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,957620,957620,0.95761948823929,0,0
"2021-01-08 08:00:00","2021-01-08 09:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,949348,949348,0.94934701919556,0,0
"2021-01-08 09:00:00","2021-01-08 10:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,948313,948313,0.94831299781799,0,0
"2021-01-08 10:00:00","2021-01-08 11:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,925404,925404,0.9254042506218,0,0
"2021-01-08 11:00:00","2021-01-08 12:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,944097,944097,0.9440969824791,0,0
"2021-01-08 12:00:00","2021-01-08 13:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,957221,957221,0.9572217464447,0,0
"2021-01-08 13:00:00","2021-01-08 14:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,958335,958335,0.95833522081375,0,0
"2021-01-08 14:00:00","2021-01-08 15:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,955631,955631,0.95563077926636,0,0
"2021-01-08 15:00:00","2021-01-08 16:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,957063,957063,0.95706248283386,0,0
"2021-01-08 16:00:00","2021-01-08 17:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,956188,956188,0.95618748664856,0,0
"2021-01-08 17:00:00","2021-01-08 18:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,942665,942665,0.94266527891159,0,0
"2021-01-08 18:00:00","2021-01-08 19:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,954039,954039,0.95403999090195,0,0
"2021-01-08 19:00:00","2021-01-08 20:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,951574,951574,0.9515740275383,0,0
"2021-01-08 20:00:00","2021-01-08 21:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,944415,944415,0.94441497325897,0,0
"2021-01-08 21:00:00","2021-01-08 22:00:00",Nederland,BiomassPower,Hour,UTC,Providing,Current,940438,940438,0.94043797254562,0,0
