"validfrom (UTC)","validto (UTC)",point,type,granularity,timezone,activity,classification,"capacity (kW)","volume (kWh)",percentage,"emission (kg CO2)","emissionfactor (kg CO2/kWh)"
"2021-12-31 23:00:00","2022-01-01 00:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2031015,2031015,0.4525942504406,0,0
"2022-01-01 00:00:00","2022-01-01 01:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1864849,1864849,0.4155544936657,0,0
"2022-01-01 01:00:00","2022-01-01 02:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1784513,1784513,0.39764150977135,0,0
"2022-01-01 02:00:00","2022-01-01 03:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1874074,1874074,0.41758725047112,0,0
"2022-01-01 03:00:00","2022-01-01 04:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1711229,1711229,0.38129124045372,0,0
"2022-01-01 04:00:00","2022-01-01 05:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1624742,1624742,0.36201050877571,0,0
"2022-01-01 05:00:00","2022-01-01 06:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1481396,1481396,0.33006250858307,0,0
"2022-01-01 06:00:00","2022-01-01 07:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1282585,1282585,0.28575876355171,0,0
"2022-01-01 07:00:00","2022-01-01 08:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1181631,1181631,0.26325899362564,0,0
"2022-01-01 08:00:00","2022-01-01 09:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1374721,1374721,0.30626949667931,0,0
"2022-01-01 09:00:00","2022-01-01 10:00:00",Nederland,Wind,Hour,UTC,Providing,Current,1758180,1758180,0.3916884958744,0,0
"2022-01-01 10:00:00","2022-01-01 11:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2062247,2062247,0.45941624045372,0,0
"2022-01-01 11:00:00","2022-01-01 12:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2418866,2418866,0.5388475060463,0,0
"2022-01-01 12:00:00","2022-01-01 13:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2622387,2622387,0.58416950702667,0,0
"2022-01-01 13:00:00","2022-01-01 14:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2969751,2969751,0.66153126955032,0,0
"2022-01-01 14:00:00","2022-01-01 15:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2823536,2823536,0.62894374132156,0,0
"2022-01-01 15:00:00","2022-01-01 16:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2676187,2676187,0.59610551595688,0,0
"2022-01-01 16:00:00","2022-01-01 17:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2664172,2664172,0.59341275691986,0,0
"2022-01-01 17:00:00","2022-01-01 18:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2658448,2658448,0.59212201833725,0,0
"2022-01-01 18:00:00","2022-01-01 19:00:00",Nederland,Wind,Hour,UTC,Providing,Current,2746410,2746410,0.61169725656509,0,0
